REGISTER,ISBN,TITLE,VOLUME,PRINTING,EDITION,LANGUAGE,COPIES,MEDIA_CODE,TYPE_CODE,DEWEY_NO,AUTHOR_CODE,TITLE_CODE,YEAR_PUB,CITY_PUB,PUB_NAME,PHYS_DESCRIPTION,INDEX_,BIBLIOGRAPHY,LOCATION_CODE,SPEC_LOCATION,PRICE,FUND_CODE,FUND_NOTE,ACCEPT_DATE,DATA_ENTRY,OPERATOR_CODE
090509376,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509377,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090109318,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 1(Dunia Purba-Dunia Klasik),1,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"95 hlm.; ilus.,tab.; 30 cm",Hlm.;I.1-I.3,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109319,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 2 (Awal Abad Pertengahan - Abad Pertengahan),2,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"191 hlm.; ilus.,tab.; 30 cm",Hlm.;II.1-II.3,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109320,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 3 ( Renaisans - Perdagangan dan Kekaisaran ),3,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"287 hlm.; ilus.,tab.; 30 cm",Hlm.;III.1-III.,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109321,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 4 ( Revolusi dan Kemerdekaan - Unifikasi Dan Kolonisasi ),4,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"383 hlm.; ilus.,tab.; 30 cm",Hlm.;IV.1-IV.3,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109322,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 5 (Perang Dunia - Dunia Modern ),5,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"478  hlm.; ilus.,tab.; 30 cm",Hlm.;V.1-V.3,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109323,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 6 ( Kepulauan Nusantara Awal ),6,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"97  hlm.; ilus.,tab.; 30 cm",Hlm.;VI.1-VI.3,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109324,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 7 ( Dibawah Kolonialisme  ),7,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"193  hlm.; ilus.,tab.; 30 cm",Hlm.;VII.1-VII.,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109325,978-979-35,Ensiklopedia Sejarah Dan Budaya:Sejarah Dunia 8 ( Indonesia Raya  ),8,,,Indonesia,1,MD001,REF,900.390.3,ISK,e,2009,Jakarta,Lentera Abadi,"289  hlm.; ilus.,tab.; 30 cm",Hlm.;VIII.1-VII,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090509355,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509356,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509357,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090109326,,"Panduan Pemasyarakatan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945 - Sesuai Dengan Urutan Bab,Pasal,dan Ayat",,3,,Indonesia,1,MD001,REF,342.02,MPR,p,2007,Jakarta,Sekretaris Jenderal MPR RI,"xviii,137  hlm.; ilus.,tab.; 23 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109327,,Undang-Undang Dasar Negara RI Tahun 1945,,,,Indonesia,1,MD001,REF,342.02,MPR,u,2007,Jakarta,Sekretaris Jenderal MPR RI,"81  hlm.; ilus.,tab.; 23 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109328,,Ketetapan MPR RI Nomor I/MPR/2003 Tentang Peninjauan Terhadap Materi dan Status Hukum Ketetapan MPR Sementara dan Ketetapan mpr RI Tahun 1960 Sampai Dengan Tahun 2002,,3,,Indonesia,1,MD001,REF,342.02,MPR,p,2007,Jakarta,Sekretaris Jenderal MPR RI,"iv,151  hlm.; ilus.,tab.; 23 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090409157,978-979-22,Rahasia Bintang - Teenlit,,4,,Other,1,MD001,.,813,NUR,r,2006,Jakarta,Gramedia Pustaka Tama,"309 hlm.;ilus.,tab.;20 cm",,,SMU4,BRA001,$0.00 ,PB,"
",11/28/2009,11/28/2009,OP002
090509358,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090109329,,Materi Sosialisasi Putusan Majelis Permusyawaratan Rakyat R I - Keputusan MPR RI dan Keputusan MPR,,3,,Indonesia,1,MD001,REF,342.02,MPR,p,2007,Jakarta,Sekretaris Jenderal MPR RI,"xv,69 hlm.; ilus.,tab.; 23 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109330,,Bahan Tayangani Materi Sosialisasi Putusan Majelis Permusyawaratan Rakyat R I - Keputusan MPR RI dan Keputusan MPR,,3,,Indonesia,1,MD001,REF,342.02,MPR,p,2007,Jakarta,Sekretaris Jenderal MPR RI,"v,50 hlm.; ilus.,tab.; 16 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109331,,Bahan Tayangani Materi Sosialisasi Undang-Undang Dasar Negara RI Tahun 1945,,3,,Indonesia,1,MD001,REF,342.02,MPR,p,2007,Jakarta,Sekretaris Jenderal MPR RI,"vi,45 hlm.; ilus.,tab.; 16 cm",,,SMU4,BRA001,$0.00 ,HD,"
",11/26/2009,11/26/2009,OP002
090109332,983-9384-1,The Holy Qur'an-Original Arabic Text With English Translation & Selection Commentaries,,,,Other,1,MD001,REF,2x1.2,ALI,t,1998,Kuala Kumpur,Saba Islamic Media,"xxxv,823 hlm.;ilus.,tab.;19 cm",Hlm.;801-823,,SMU4,BRA001,$0.00 ,PB,"
",11/28/2009,11/28/2009,OP002
090509333,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509334,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509335,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509336,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509337,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509338,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509339,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509340,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509341,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509342,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509378,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509379,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509380,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509343,,Matematika Untuk SMA / MA Kelas XI IPS : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"viii,166 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509344,,Matematika Untuk SMA / MA Kelas XI Bahasa : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"X,94 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509345,,Matematika Untuk SMA / MA Kelas XI Bahasa : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"X,94 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509346,,Matematika Untuk SMA / MA Kelas XI Bahasa : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"X,94 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509347,,Matematika Untuk SMA / MA Kelas XI Bahasa : Disusun Berdasarkan Standar Isi 2006,,1,,Indonesia,1,MD001,.,510,TIM,m,2007,Malang,Diknas Kota Malang,"X,94 hlm.; ilus.,tab.; 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/1/2009,12/1/2009,OP002
090509360,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509361,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509362,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509363,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509364,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509365,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509366,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509367,,Matematika  Untuk SMA / MA Kelas XI IPA,,1,,Indonesia,1,MD001,.,510,TIM,m,2008,Malang,Dinas Pendidikan Kota Malang,"ix,238 hlm.; ilus.,tab.;27cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/19/2009,12/19/2009,OP002
090509368,,Wonderful World Grade XI For SMA/MA Student,,1,,English,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm.,27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",12/31/2009,12/31/2009,OP002
090509369,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509370,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509371,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509372,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509373,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509374,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509381,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509382,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509383,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509384,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509385,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509386,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509387,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509388,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509389,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509390,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509391,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509392,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509393,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509394,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509395,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509397,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509398,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509399,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509400,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509401,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509402,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509403,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509404,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509405,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509406,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509407,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509408,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509409,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509410,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509411,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509412,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509413,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509414,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509415,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509416,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509417,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509418,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509419,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509420,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
090509421,,Wonderful World Grade XI For SMA/MA Student,,1,,Other,1,MD001,.,420,TIM,w,2007,Malang,Diknas Kota Malang,"x,206 hlm., 27 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/4/2010,1/4/2010,OP002
